step,GRU,LSTM,CNN-Transformer
584,7.7300101365131395,8.593999003222544,8.840642463229155
585,7.729968234637952,8.556280539203211,9.05970530949556
586,7.691231221297982,8.770574497127297,8.788488826206846
587,7.668350787303663,8.725226699998487,9.07101540356655
588,7.74900521381681,8.738181303257718,9.0667947370723
589,7.66133132577899,8.666700716713278,9.012943520192465
590,7.704362599054154,8.681302432905747,8.889791161878199
591,7.673551860169786,8.677817541958625,8.858508071975363
592,7.718035843468936,8.712600319826405,8.94747591516744
593,7.707423750641286,8.810194795414022,9.047756802670447
594,7.739273108470353,8.766340617857784,9.00452102474536
595,7.6585524290443034,8.78894272684357,8.927451484273902
596,7.667218310965301,8.795209325282224,9.109566960086966
597,7.6284343508618315,8.840140123382282,9.159360831612918
598,7.6518200219112895,8.78707056672508,9.013499058021313
599,7.689563526340191,8.800814026741651,9.047504743190117
600,7.705213416967728,8.890594165119097,8.925291360595137
601,7.617922871215124,8.712100581731988,9.020197093386436
602,7.704180250725652,8.700026462536371,9.101635918771601
603,7.725152330132002,8.674104583974563,9.096742409971014
604,7.674714329166973,8.818181221686112,9.035390623101597
605,7.744556184958402,8.621803043610788,9.061808215626012
606,7.608702407379165,8.860768106242578,9.055804409141619
607,7.581836267020618,8.811096152133883,9.077223998772181
608,7.551811785610106,8.943024907571653,9.141362578933855
609,7.7122304696858945,8.769993735538463,8.958182499755432
610,7.666828652342352,8.824553530339836,9.117794540554096
611,7.628014909919967,8.96487722797583,9.159969223210835
612,7.641478006420892,8.998809890068147,9.094628979110475
613,7.567892211249322,8.800384638891476,9.110281803378038
614,7.743143007146121,8.894541866840873,9.121017902602636
615,7.624006867028967,8.913826002085505,9.127202963576984
616,7.6197076018118635,8.929822450217573,9.174527811883488
617,7.647219900987466,8.874321324592511,9.192956254022318
618,7.631677391823206,9.036883898152578,9.023218698755796
619,7.615518143800933,8.727982858204827,9.252155064856192
620,7.561498883246337,8.883084888795736,9.185426572956661
621,7.621296337562716,8.978268810993079,9.371998506038983
622,7.688526107647744,8.987505213083264,9.13079370591929
623,7.658399496856073,9.085390835189378,9.165529771427556
624,7.667493085386784,9.078290905006957,9.22749279025731
625,7.558979876698217,8.938284888793676,9.285611373013568
626,7.53176897210701,9.105210125252363,9.10533304328101
627,7.571670065027455,8.912212046587078,9.203916788224104
628,7.57745749904926,9.085103452645358,9.326406041497796
629,7.626094315428606,9.18146672968141,9.212107423267565
630,7.4834766369357695,9.130305934296066,9.406413633720666
631,7.641294155335996,9.027778879348945,9.26934829594575
632,7.553634656579664,8.99240356082624,9.242545867610387
633,7.536911050540689,8.881087193299654,9.372137292120174
634,7.504371577368307,9.073346473733242,9.46073047231635
635,7.468957293375516,8.939094297912881,9.374213435695198
636,7.589583624929454,8.979599419596648,9.45049009503876
637,7.5488175999596425,8.948104566998216,9.49250997432284
638,7.477381898769991,9.029371624412939,9.29331930614154
639,7.473855882780706,9.08080714377635,9.450789677664101
640,7.518552098698712,9.11911637066734,9.262448700377915
641,7.615525556042387,9.039808775913453,9.426880213426331
642,7.5158296913430895,9.214842154895436,9.395694067300447
643,7.450388522591067,9.09509355954578,9.509292958730999
644,7.509996559764829,9.045084259402442,9.51203662376778
645,7.505387207774858,9.15436644629319,9.47217703046874
646,7.380920357164158,9.335907727058386,9.458740961376915
647,7.509792877975549,9.180814465823861,9.483739331879532
648,7.497705454908147,9.118685814968945,9.456141618845
649,7.5408086870894735,9.009821504636227,9.454357695245179
650,7.595193987525917,9.148142286316114,9.582632629336372
651,7.555823873872464,9.201008178481066,9.60014655154651
652,7.482802252357701,9.146101481180745,9.471583977347267
653,7.4376730800004305,9.02557409002888,9.509637751808127
654,7.618421677401957,9.114214236586562,9.504774622090158
655,7.489470543180593,9.351784578274962,9.376823428259781
656,7.483963641943359,9.356689060306671,9.486259828010379
657,7.478820099676884,9.131478118681766,9.648461228828932
658,7.486691388762072,9.294162256794376,9.467704508071886
659,7.4663315460155975,9.115661971167498,9.703939869485763
660,7.441630500543323,9.380468385553106,9.635521147835048
661,7.439736305679291,9.270959439096295,9.580727134921995
662,7.462208857854333,9.347677490833817,9.600209375278851
663,7.43344416739393,9.087356731741604,9.48857524503877
664,7.421743616556131,9.332654639975615,9.547215486748009
665,7.459479531160465,9.270017474729851,9.690096809924041
666,7.438182886530248,9.361737830003861,9.531839718648035
667,7.522906737188814,9.373654891153736,9.671972937614141
668,7.311935549625226,9.294230026124245,9.482859770593233
669,7.495837946047239,9.23290946322975,9.502968325569912
670,7.500347036797921,9.376157563194175,9.756584432508845
671,7.331155048785283,9.297219942630377,9.609031278014522
672,7.414473572640499,9.220853615680168,9.572252120073385
673,7.409820908885573,9.22086027861582,9.72955191077865
674,7.354803974388589,9.169746585853908,9.725243037596512
675,7.383076937978979,9.270863097319504,9.704124007067819
676,7.363228798811249,9.436429852147095,9.58959738541526
677,7.50316253667117,9.348048962951768,9.616798291191923
678,7.459125961460099,9.2812291669501,9.669079100583238
679,7.472714426940714,9.418463889133246,9.703930242687017
680,7.442016508065649,9.258333245255908,9.611759364363907
681,7.3462781504583665,9.354546720339235,9.6699849474699
682,7.373304160543699,9.330305602228695,9.681431372136467
683,7.420799936640119,9.429262867059077,9.766519956438833
684,7.332027451937998,9.196530478407404,9.727296296099878
685,7.42558799597858,9.271957596572765,9.549576096710265
686,7.374727634133971,9.195695675990812,9.656029817221434
687,7.364810289922325,9.335920598463467,9.601634743902864
688,7.415908350855772,9.485198623791161,9.724017152791138
689,7.399384135255812,9.315500819094716,9.7548692366719
690,7.355934872919246,9.316779440902488,9.691400884999442
691,7.4287634764029296,9.456633838959782,9.663896948376854
692,7.313559217578521,9.477739895981662,9.692761380721869
693,7.395226153932655,9.363260149402347,9.705630798007446
694,7.390903017218164,9.441628697037002,9.639206382351803
695,7.3425908034003715,9.266308296609694,9.594221148350226
696,7.371196537041565,9.51245332813519,9.528816199909649
697,7.289157556396089,9.58998337233361,9.795115884907586
698,7.394739523389935,9.427495051696273,9.734168486353912
699,7.336119589956253,9.16700417725381,9.72398107743848
700,7.316056656442469,9.319480651607655,9.79651958888367
701,7.39147296499852,9.436254433606532,9.594991603521352
702,7.30063660017345,9.332293203175427,9.556505318537948
703,7.262263584839803,9.500931909803509,9.725822036271454
704,7.251689639110873,9.431598934133511,9.718073489153971
705,7.356657625863745,9.30100714429738,9.555435863885853
706,7.25917327277036,9.373552806919342,9.721830867956314
707,7.40777364239182,9.279414671381828,9.659980157253772
708,7.21277823580436,9.348811180677183,9.626159766596563
709,7.398539876737702,9.309682078345295,9.662581791440243
710,7.3211118622372835,9.480489506381486,9.492262469256133
711,7.302570841477864,9.572286857333792,9.638404285207908
712,7.277007627776824,9.215039836002685,9.62730081805324
713,7.321059048944192,9.163111121544485,9.72594380306321
714,7.296070744490257,9.327991102335803,9.66624993360007
715,7.349969384585388,9.197544412254437,9.72735263488876
716,7.297369057491833,9.3506874323063,9.46941741007456
717,7.296027720620446,9.417443513168388,9.603193472553542
718,7.2671885515534695,9.488251827932263,9.711545973759868
719,7.279379981937244,9.35506978194136,9.638906869909693
720,7.294477023083882,9.311513365789683,9.727608588055446
721,7.1904397562941975,9.12869583370446,9.511766092610632
722,7.205401715096569,9.32466623003904,9.71059372515276
723,7.306838569380595,9.324498938211267,9.596753360447805
724,7.275084582482337,9.376398728850779,9.58457870925032
725,7.2542096562901435,9.236598717609432,9.71815986294511
726,7.261199598145125,9.258699775293037,9.727042839998859
727,7.274527630213524,9.148976801510345,9.711895859870602
728,7.227032768670727,9.062035753398625,9.78705638809089
729,7.2119792876620545,9.174520952119439,9.719972092731727
730,7.257562120656694,9.122363004644951,9.549474945085954
731,7.195728114933194,9.306912788214216,9.618744037494434
732,7.261937848673526,9.215096994888377,9.57272313930484
733,7.153276048131103,9.206580291111663,9.757816907200782
734,7.286744587265807,9.15528302724003,9.677656785376307
735,7.255799815398443,8.923616872320222,9.56776300463439
736,7.241856121914267,9.390684430432145,9.646543282234772
737,7.275075435580324,9.132639267489383,9.471004728176299
738,7.3061024162759045,9.184072535955313,9.582706910523367
739,7.270436560680618,9.072311109182225,9.480595097731479
740,7.12456526416961,9.307319068031722,9.413324371923181
741,7.149522599858164,9.216636990209361,9.603799852650873
742,7.179154545144318,9.111670478330263,9.606194294471853
743,7.208595604972696,9.146944358357619,9.562401473246124
744,7.230071133741458,9.34569564241138,9.503354572667858
745,7.164799673363254,9.162143731567859,9.408703410939705
746,7.207325433819456,9.142685774100736,9.408979949633517
747,7.157119730049416,9.057997653429652,9.416079117950188
748,7.161216316311218,8.953815431487863,9.466522540339957
749,7.118364029360219,9.118271398784314,9.56276956483064
750,7.139441846813205,9.15769243131102,9.552833399821992
751,7.114927250154961,9.225840967214799,9.327311398527288
752,7.130627334731843,8.881644479260268,9.394806894344308
753,7.229014149011314,8.984472238412252,9.383597560977378
754,7.1257747206225845,9.029274791738487,9.22950796479975
755,7.301777917500509,9.077250349972674,9.468030967728843
756,7.191740401036878,9.053230364147009,9.393640947354369
757,7.173233545680429,9.045589233405394,9.394763841900787
758,7.117992624987444,9.088484496850658,9.501858861378
759,7.192846322695434,8.94715818245185,9.391523643163938
760,7.125970791599314,9.12061348865027,9.340169478658188
761,7.157776566517893,9.060159162998831,9.410465842794993
762,7.276605233492537,8.974351504376003,9.439387335657715
763,7.140724479536621,9.155856131052406,9.368282737147453
764,7.199919145162794,9.140750913250148,9.389501620445966
765,7.1042261975317755,9.067659822084686,9.31243916030016
766,7.134566669049066,8.661696240911137,9.30717472683057
767,7.221788734220591,9.110552400397127,9.312328119377808
768,7.098834491726536,9.021167775771563,9.232527961775471
769,7.217740947238623,9.131298625198486,9.23675568942048
770,7.159443322614063,9.043305637546206,9.381789549718329
771,7.092871124563052,9.066234241417655,9.421493604194055
772,7.149555118075665,8.985049455884875,9.377474089704178
773,7.163504250853065,9.020784336107052,9.133425856272448
774,7.142910352450591,9.07400935132129,9.11483694590962
775,7.030253472268206,8.88488921480672,9.122262700698998
776,7.069354230585693,8.69460615816218,9.21732306506321
777,7.090283065141372,8.809641223730253,8.970889346343155
778,7.095886758670738,8.867906541020876,9.137464998610115
779,7.127592993112205,8.824895923060833,9.286089393470851
780,7.102396920530145,8.68122062953378,9.241043361179463
781,7.023698658174787,8.631218175144157,9.110625937046345
782,7.1064312969039,8.708639212924698,9.105572758780244
783,7.114907741716488,8.851946395771941,9.174494633860936
784,7.109326548042186,8.917613788984728,9.192801312321965
785,7.132336153450992,8.839638353270738,9.06418775333093
786,7.116954836002644,8.84212450801125,9.076946783276565
787,7.095180862153272,8.716702816598387,9.039275024204567
788,7.0656782205910655,8.538985128795947,8.966913990685098
789,6.983104624757003,8.656090719433497,9.044718991965736
790,7.084601264196438,8.664170133698923,9.027515228812316
791,7.070473935185089,8.628793504324326,8.9392472237288
792,7.070639205296247,8.672442777420546,9.080716908751246
793,6.990195061520104,8.699616134553537,9.0566540985686
794,6.996953403673501,8.729306834396661,9.062634320211346
795,7.100639126494945,8.604758722876271,8.934553652304325
796,7.042980491265255,8.430798332932941,8.826373933533944
797,7.0760115601961004,8.561532154640393,9.011549274084015
798,7.040332230987536,8.602882609837131,8.910182552967555
799,7.037385415738454,8.709533879629157,8.881256779613304
800,7.079794604619554,8.519267557449057,8.841198381410278
801,7.004062491687107,8.616155537503058,8.909046800987577
802,7.0316565881884605,8.582824195105825,9.046630160334892
803,7.000724112862263,8.54718488059863,8.869444579863565
804,6.999101899841504,8.624896541133138,8.812201822810183
805,7.002358444162002,8.454880171732738,8.941118963490398
806,7.025915582493728,8.452643140387288,8.892443910590485
807,6.987864810107732,8.498249289601914,8.698809548210566
808,7.0715848976990365,8.424786049421462,8.911159834082522
809,6.9610630787381425,8.52905061386386,9.018355377667099
810,6.993447715518202,8.396469776364155,8.63003184689216
811,6.977804099387567,8.480053530865488,8.729309485312061
812,7.069140401041664,8.437137923992154,8.5904730337787
813,7.003621599370165,8.458481342666122,8.802621535386328
814,7.042389939687123,8.38095303300519,8.878272357154689
815,6.913525043930407,8.383065034903927,8.797985352911741
816,6.9981624226950805,8.41673308973539,8.891520390213271
817,7.026299792204659,8.41761281543553,8.837335102331522
818,6.982942290363722,8.387376529079527,8.897911363641674
819,7.029113442836736,8.548845669335622,8.84552629513288
820,6.946987828721856,8.2698729669519,8.711568356194409
821,7.040333943592652,8.353291121554948,8.740363903263294
822,7.081827290587509,8.193244112106507,8.656884289651156
823,6.945757760928364,8.378844348191356,8.699412278243743
824,6.938643358399062,8.221277353659094,8.71443425534394
825,7.030607994073391,8.296276303227781,8.694457600075468
826,7.033939152737171,8.278348570124269,8.800535284761692
827,6.925840808066269,8.33523692232055,8.65879150751703
828,6.92799922053842,8.243609380856455,8.60283584524067
829,6.931945570171638,8.231249085385645,8.600182200934217
830,6.875840000793131,8.426409607141442,8.714660553891225
831,6.894159140516481,8.303480610584876,8.542658573176016
832,6.886915396021898,8.211276962295539,8.631630011028548
833,6.895764736903745,8.234817358105818,8.746900744923376
834,6.929454035127748,8.417117812582493,8.657247335871828
835,6.939934163259148,8.221912623165018,8.621174965574912
836,7.0027850804641485,8.169515665084326,8.617741923679919
837,6.872380464292673,8.163127505812726,8.531890524875761
838,6.968553877334182,8.170069929581649,8.539497515131558
839,6.905679386114287,8.159061943472615,8.586440039024978
840,6.9109481928528895,8.084251698374324,8.61791832561799
841,6.944206381309165,8.093678748498194,8.666407901994203
842,6.851374811604425,8.117228310259849,8.592479482783988
843,6.923678382851209,8.253560088870199,8.68799634965666
844,6.909928964951629,8.15070461034115,8.703072751713771
845,6.923278852141972,8.16272182472341,8.633345084917105
846,6.910166130201647,8.305242269331153,8.662974836592992
847,7.015525587993449,8.302716915343495,8.481159118638606
848,6.857927937967161,8.140175066812029,8.4641087892079
849,6.8603209180652245,8.100662489478413,8.593300996364253
850,6.852771039847387,8.072858222692869,8.440575897682287
851,6.853212981545971,8.22432351763366,8.520844764570132
852,6.846177722720754,8.13051323909232,8.602165029156643
